EventId,EventTemplate,Occurrences
2979e678,"do write, fileHandle <*> offset: <*> length: <*> stableHow: <*>, handle.dumpFileHandle(), offset, count, stableHow.name()",1
549213cc,<*>: loading <*>,1
a4321d9a,"Failed to place enough replicas, still in need of ...",2
64a538dc,"Datanode information accessed, block locations retrieved",1
988a1396,Interrupted while waiting in SPSPathIdProcessor,1
dc4d135f,DFSInputStream has been closed already,1
271e926a,LeaseManager is interrupted,1
839e8337,BLOCK* rescanPostponedMisreplicatedBlocks: Postponed mis-replicated block <*> no longer found in block map.,1
89d18db1,Fail to save the lease for inode id + id + as the file is not under construction,1
22886150,User retrieved,1
ab1540ac,"Storage policy satisfier is configured as external, please start external sps service explicitly to satisfy policy",1
134eca4d,All async <*> service threads have been shut down,2
f8c31cec,StreamMonitor got interrupted,1
0ab2218f,<*>: masked=<*>,1
3a648547,Finalize upgrade for + sd.getRoot() + is not required.,1
8a2d9528,"<*>: unknown response code <*> while attempting to set up short-circuit access. <*>. Short-circuit read for DataNode <*> is <*> based on <*>., this, resp.getStatus(), resp.getMessage(), datanode, disableMsg, DFS_DOMAIN_SOCKET_DISABLE_INTERVAL_SECOND_KEY",1
5179fbf2,BLOCK* registerDatanode: from ...,1
cee6307b,checkDiskError got <*> failed volumes - <*>,1
ed82ec91,Transfer failed for all targets.,1
a76382fd,Access control exception during renew delegation token,1
f8910a58,"STATE* Safe mode is ON.\nIt was turned on manually. Use ""hdfs dfsrouteradmin -safemode leave"" to turn safe mode off.",1
14a02402,"stage=<*>, <*>",1
18d1b6f0,Removing block level storage: <*>,1
72a55903,DN <*> (<*>) requested a lease even though it wasn't yet registered. Registering now.,1
49ff5663,"<*> getAclStatus, src)",2
e2773d28,Invalid directory in: <*>: <*>,1
88d496ca,NFS <*> fileHandle: <*> client: <*>,7
75be5875,"After dump, new dumpFileOffset: dumpFileOffset",1
b050bb35,Could not find uri with key <*> to create a keyProvider !!,1
2ce7927e,Request #getBlocks to Standby NameNode success. remoteAddress: <*>,1
d8d25fe6,: trimEvictionMaps is purging <*><*>,1
f4c397be,"An error occurred while reflecting the event in top service, event: (cmd=<*>,userName=<*>)",1
3e65c494,Inconsistent number of corrupt replicas for <*> blockMap has <*> but corrupt replicas map has <*>,1
0d624f17,Caught interrupted exception while waiting for thread <*> to finish. Retrying join,1
cfa36080,<*> nodes = <*>,2
d03539e4,Choosing data node,1
317a2325,Failed to parse `%s` in `%s`. Ignoring in the %s list.,1
ab86b701,Ignoring exception in LazyWriter:,1
fc1725ff,Error retrieving hostname:,1
efc3075c,Skipping blockpool <*>,1
cd53d1c0,DIR* FSDirectory.removeBlock: with block is removed from the file system,1
e4dd9681,BlocksStorageMovementAttemptMonitor thread is interrupted.,1
cb596f6a,"Name 'elementName' is repeated in the 'deleted' difflist of directory 'dirFullPath', INodeId=dir.getId()",1
ec413767,"Exception running disk checks against volume + reference.getVolume(), exception",1
76b20bd0,Connecting to datanode,1
124c3828,Invalid hostname + hostStr + in hosts file,1
9db6d0e7,Adding replicas to map for block pool on volume ...,1
db928af6,"Trim request [offset-(offset + count)), current offset currentOffset, drop the overlapped section [offset-currentOffset) and write new data [currentOffset-(offset + count))",1
869abd14,Checking operation category WRITE,1
dcc3db7f,No KEY found for persisted identifier <*>,1
4caf902e,"elapsedTimeMs > refreshIntervalMs : <*> > <*>, so refreshing cache",1
c3270d40,Decoding FileEncryptionInfo,1
050d0071,Unable to start log segment + segmentTxId,1
3ee6e7c0,Snapshot diff report generated,1
4f277201,Enable to fetch json representation of namenodes <*>,1
84f557d6,"Ignored <*> nodes, including <*> in snapshots. Please turn on debug log for details",1
b0cfd958,Failed to get number of <*> <*> <*>,4
9e704956,"Couldn't create parents for <*>, src",1
8bbad15a,Active Volumes : X,1
01a6c116,"Reconfiguring <*> to <*>, property, newVal",1
fa3a0df0,sendTransferBlock called,1
325d08fe,"Updating SPS service status, current mode:<*>, new mode:<*>",1
27c52a43,Interrupted while waiting for CacheReplicationMonitor rescan,1
377356c0,Starting web server as: <*>,1
4c0874b9,Registration rejected by ... Shutting down.,1
f0616da0,Storage version updated,1
902cd0ba,Successfully cached <*>. We are now caching <*> bytes in total.,1
7ee0bc48,The destination <*> doesn't exist.,1
1b4924c1,Namenode actor relinquishing ACTIVE state with txid= nnHaState.getTxId(),1
3e25b14c,Exception in checking the encryption zone for the path,1
594e1581,"Cancelling plan on <*> failed. Result: <*>, Message: <*>, plan.getNodeName(), ex.getResult().toString(), ex.getMessage()",1
544cc6ec,"GOT EXCEPITION, e",1
13efe57a,No excess replica can be found. excessTypes: <*>. moreThanOne: <*>. exactlyOne: <*>.,1
68bb43fe,Unable to close file because dfsclient was unable to contact the HDFS servers. clientRunning <*> hdfsTimeout <*>,2
baf30256,"BLOCK* ExcessRedundancyMap.add(<*>, <*>)",1
aa82c84f,"Will fetch a new encryption key and retry, encryption key was invalid when connecting to <*>",3
d1f2df96,"Lazy persist file scrubber is disabled, configured scrub interval is zero.",1
5866fca9,"cliID: ..., src: <*>, dest: <*>, op: REQUEST_SHORT_CIRCUIT_SHM, shmId: <*> srvID: ..., success: <*>",2
c463fdd9,DIR* FSDirectory.unprotectedRenameTo: rename <*> cannot be the root,2
06e9dbc6,Failed to construct new object of type,1
f33ccf0f,Storage directory ... contains no VERSION file. Skipping...,1
721693ff,DatanodeManager.addDatanode: node <*> is added to datanodeMap.,1
9b6c5c5d,Unexpected IOException by closing FsVolumeReference,1
34d724c5,Block locations retrieved,2
b4463efe,Added track info for inode <*> to block storageMovementNeeded queue,1
b4aeeaaf,"logUtilizationCollection(""underutilized"", underUtilized)",1
a57a6685,Error Recovery for + block + waiting for responder to exit.,1
41e80a28,<*> trash for bpid <*>,2
f39c0c0f,"Inode <*> EZ key version unchanged, skipping re-encryption.",1
d942947b,Failing over to edit log...,1
4d4a9f1a,Allocated new BlockPoolId: <*>,1
bdb7be69,"No block has been moved for X iterations, maximum notChangedIterations before exit is: Y",1
d3712cec,Rolling back storage directory ...,1
c429776a,Waiting for <*> <*> to be <*>,2
fdd16aa4,modifyDirective of <*> failed: <*>,1
2a669b99,Bad persistent memory volume:,1
a8ccbe50,"write to <*>: <*>, block=<*>",1
e79e624a,Adding trackID:<*> for the file id:<*> back to retry queue as some of the blocks movement failed.,1
40c57c46,Finished loading FSImage in <*> msecs,1
e8b09b8a,Number of suppressed write-lock reports: <*> Longest write-lock held at <*> for <*>ms via <*> Total suppressed write-lock held time: <*>,1
e4ccb654,"Wrong RPC AUTH flavor, <*> is not AUTH_SYS or RPCSEC_GSS.",1
709ff899,NFS READ fileHandle: <*> offset: <*> count: <*> client: <*>,1
9773bb2b,Backup node ... re-registers,1
74fde22c,Exception while getting number of live datanodes.,1
5f7d6900,Block pool storage directory for location ... is not formatted. Formatting ...,1
8209be7c,Exception interrupting DataXceiverServer,1
07d5a319,Volume usage (%d) is greater than capacity (%d). Setting volume usage to the capacity,1
899837b9,Loading string table,1
9dfa7a39,Layout version on remote node (...) does not match this node's layout version (...),1
8529a3bf,"Block <*>: DataNode <*> is not a valid possibility because the block has size <*>, but the DataNode only has <*> bytes of cache remaining (<*> pending bytes, <*> already cached.)",1
1f1b47ff,"Cannot create record type ""<*>"" from ""<*>"": <*>",1
20fc410e,Stopping Journal Node Sync.,1
b2903f66,Proceeding with interaction,1
377f8c62,IOUtils stream closed,1
21cfec26,BLOCK* fsync: <*> for <*>,1
9c59e2c5,"BlockReader failed to seek to targetPos. Instead, it seeked to pos.",1
05c37d25,LazyWriter: Start persisting RamDisk block: block pool Id: <*> block id: <*> on target volume <*>,1
c4ced3a1,Failed to cache + key + : could not reserve + more bytes in the cache: + cacheLoader.getCacheCapacity() + exceeded when try to reserve + length + bytes.,1
c77c96a0,Failed to close outputstream of dump file <*>,1
91319c5e,Failed to cache + key + : Underlying blocks are not backed by files.,1
88864c45,Got an error checking if <*> is local,1
c62426b9,Block recovery for block <*> succeeded,1
803faf54,Stopping services started for <*> state,2
5942daee,: wait ...,1
703ceb2c,Rolling upgrade started,1
fb263197,logRpcIds,2
cdd6008d,Retrieving block access token.,1
ea5f7dee,handleWrite org.apache.hadoop.nfs.nfs3.request.WRITE3Request,1
a5d866d9,"Add <*> to local dead nodes, previously was <*>.",1
911e9804,mkdirs: created directory <*>,1
676eb5e7,Accepted recovery for segment,1
37a29c7b,No eviction candidate. All streams have pending work.,1
bbcffd2c,Encountered exception while exiting state,1
e8003fc7,Opened streaming server at <*>,1
6240cf65,Returned false due to null rempteIp,1
8eda294c,Volumes are imbalanced. Selecting volume from <*> available space volumes for write of block size replicaSize,2
791307be,Received service state: <*> from HA namenode: <*>,1
f7cfac62,-- Local NN thread dump --,1
0a503893,"updatePipeline( + oldBlock.getLocalBlock() + , newGS= + newBlock.getGenerationStamp() + , newLength= + newBlock.getNumBytes() + , newNodes= + Arrays.asList(newNodes) + , client= + clientName + )",1
5d620701,Audit log updated,1
bb38c78e,The value of <*> is greater than 1.0 but should be in the range 0.0 - 1.0,3
e62362b3,Error while processing URI: <*>,1
81b5d52b,Not able to find datanode <*> which has dependency with datanode <*>,1
2f029401,BR lease 0x<*> is not valid for unknown datanode <*>,1
db17df1d,Disk Balancer - Invalid plan <*>,2
ed161681,"No ack received, took <*>ms (threshold=<*>ms). File being written: <*>, block: <*>, Write pipeline datanodes: <*>.",1
f3b753a9,Exception in block key updater thread,1
819efe1d,Audit event: getECTopologyResultForPolicies,1
8937aa87,"No movable source blocks found. <*>, item.toJson()",1
c842a987,Pausing re-encrypt <*> for testing.,2
69c250f4,"Shutting down connection pool \""connectionPoolIdPlaceholder\"" used timeSinceLastActivePlaceholder seconds ago",1
80b00889,Getting EditLog,1
71c9cde2,"Verifying QOP, requested QOP = <*>, negotiated QOP = <*>",1
01b7d80c,closeFile: <*> with <*> blocks is persisted to the file system,1
d492505c,"pipeline = + Arrays.toString(nodes) + , + this",1
4180a6a9,STATE* UnderReplicatedBlocks has <*> blocks,1
4fa0b7a4,Performing recovery in + latestNameSD + and + latestEditsSD,1
8b797503,%d <*> are required for the erasure coding policies: %s. The number of <*> is only %d.,2
3c963e41,Finalizing upgrade of storage directory + sd.getRoot(),1
294c6ceb,The version of namenode doesn't support getQuotaUsage API. Fall back to use getContentSummary API.,1
16ddfd48,New write buffered with xid <*> nextOffset <*> req offset=<*> mapsize=<*>,1
b53c7d6a,The value of <*> is less than 0.5 so datanodes with more used percent will receive more block allocations.,2
d0191a33,Fatal disk error on + dnName + : + msg,1
66f0e8f2,<*>: nextBlock error on <*>,1
6304c7ec,<*>: Scheduling suspect block <*> for rescanning.,1
98ab46bb,Process perfectOverWrite,1
e7c03ae9,commitBeforeRead didn’t succeed with ret=<*>,1
b5408985,Error report from Unknown DataNode: ...,1
bc49dc42,Block token with <*> doesn't have the correct token password,2
cd15076b,No block pools found on volume. volume : <*>. Exiting.,1
ab87485e,Starting SyncJournal daemon for journal + jid,1
e51fa776,Outputting <*> more corrupted nodes.,1
21473011,"Skipping State Store cache update, driver is not ready.",1
ba27560d,"NFS PATHCONF fileHandle: <*> client: <*>, handle.dumpFileHandle(), remoteAddress",1
9ee5a736,Failed to create RPC proxy to NameNode at <*>,1
d95a9371,"Skipped checking <*>. Time since last check <*>ms is less than the min gap <*>ms., target, msSinceLastCheck, minMsBetweenChecks",1
bffdf7c6,Re-encryption updater thread <*>,2
0b98b190,Running refresh for <*> streams,1
12dae9af,Sending lifeline with ...,1
3f36e228,"logAuditEvent(false, operationName, src) (from catch block)",1
6438c669,line,1
2a02efb1,short-circuit read access for the file <*> is disabled for DataNode <*>. reason: <*>,1
3a449aac,Exception in BPOfferService for this,1
a4bde55c,"failed to load misc.Unsafe, e",1
38e634b2,Syncing Journal...,1
f1d264de,trySendErrorReport encountered RemoteException errorMessage: <*> errorCode: <*>,1
ac502452,Dumper checking OpenFileCtx activeState: <*> enabledDump: <*>,1
0e6d4d00,Cannot fetch number of expired registrations from the store: <*>,1
760983bc,"Encountered exception when handling exception ($<*>):, $<*>",1
ef0e80be,Update (size=) to a smaller size block,1
f97637fe,Failed to initialize storage directory <*>.Exception details: <*>,1
c5101330,Preallocated + total + bytes at the end of + the edit log (offset + oldSize + ),1
4f6bb90d,No shared edits directory configured for namespace + nsId + namenode + namenodeId,1
d00e5c7a,The filesystem under path 'dir' has <*> CORRUPT files,2
3133b03d,BLOCK* getBlocks: Asking for blocks from an unrecorded node <*>,1
1e820206,Partial length is greater than zero,1
1baaa137,The destination <*> is a symlink.,1
76fe6868,Yielded lock during decommission/maintenance check,1
843357e5,TrackID: <*> becomes timed out and moved to needed retries queue for next iteration.,1
9a58d2d7,Deleting zero-length edit log file elf,1
1936658b,Number of failed storages changes from <*> to <*>,1
6f615fb8,<*> log segment,2
1ef6884f,Unable to perform a zero-copy read from offset <*> of <*>; BlockReader#getClientMmap returned null.,1
0738e27e,Encountered exception while tailing edits >= ... via RPC; falling back to streaming.,1
63b73773,"Probe datanode: <*> result: <*>, type: <*>",1
59746256,"Repeated write request which <*> <*> served: xid=<*>, <*> <*>",2
9a2c3c4f,Unexpected exception <*> proxying <*> to <*>,1
a5ed080a,Exception while adding a block,1
6402c44a,Starting Web-server for <*> at: <*>,1
91299c89,logAuditEvent - success,1
5aed8fd6,Attempting to delete existing output path,1
2fa12660,"Check node: <*>, type: <*>., datanodeInfo, type",1
803f0e33,"""<*>: Ignoring exception while serving <*> to <*>"", dnR, block, remoteAddress, ignored",1
aee76932,Start MarkedDeleteBlockScrubber thread,1
bec99d9c,DIR* FSDirRenameOp.unprotectedRenameTo: failed to rename srcIIP.getPath() to dstIIP.getPath() because the source can not be removed,1
69458fb6,Found %d node(s),1
ca876d9c,Balancer already running as a long-service!,1
a533c19c,"logAuditEvent(false, ""createSymlink"", link, target, null)",1
d6367b3b,Checking operation <*>,4
078c25be,Pending replication tasks: X erasure-coded tasks: Y,1
d63a5aad,Loading EC policy file + policyFile,1
73a11903,Exception in <*> <*>,2
f8979e64,Begin saveInodes and Snapshots,1
5ecd9f62,current cluster id for sd=;lv=;cid=,1
0b11c4e5,<*> is set to <*>,1
27b003ae,"Restored <*> block files from trash., restored",1
53f8d4b6,"stopMaintenance: Node <*> in <*>, nothing to do.",1
67096c14,Performing upgrade of storage directory + sd.getRoot(),1
f64ac109,Edit log sync completed,1
1ae95f29,"OpenFileCtx is inactive, fileId: <*>",1
c2545823,Balancing took ...,1
4ceb9896,Closing all peers.,1
655666e3,Setting destination locations,1
1b2aef12,Suffix IDs retrieved successfully,1
87a66f4c,Triggering log roll on remote NameNode,1
241f786d,Audit event for operation: setErasureCodingPolicy on srcArg,1
cc25bae0,No version file in,1
2da892fb,Lease renewer daemon for <*> with renew id <*> <*>,2
75eb8162,Unable to fetch namespace information from any remote NN. Possible NameNodes: <*>,1
b6e89876,<*> instance created,2
a3f3cdc6,Acquiring write lock,1
28911861,"Cannot get data for <*> at <*>, cleaning corrupted data",1
c14ff192,Skipped a canceled re-encryption task,1
51451727,Quorum journal URI ' + uri + ' has an even number + of Journal Nodes specified. This is not recommended!,1
