LineId,Level,Content,EventId,EventTemplate,ParameterList,BlockId
4,[WARN],commitBeforeRead didn’t succeed with ret=1,e7c03ae9,commitBeforeRead didn’t succeed with ret=<*>,['1'],a898d81a_1
5,[INFO],Partial read. Asked offset: 1024 count: 128 and read back: 64 file size: 2048,7ccaf67b,Partial read. Asked offset: <*> count: <*> and read back: <*> file size: <*>,"['1024', '128', '64', '2048']",a898d81a_1
1,[ERROR],"Cannot rename /user/data/file1 to /user/data/file2, java.io.IOException: Permission denied",3dfb27a5,"Cannot rename <*><*> to <*><*>, java.io.IOException: Permission denied","['/user/data/file1', '/user/data/file2']",1869ea54_1
1,[INFO],Fetched configuration value for metricsLoggerPeriodSec: 0,f6bae07a,Fetched configuration value for metricsLoggerPeriodSec: <*>,['0'],3aa53a92_1
2,[INFO],Skipping metrics logger initialization due to invalid period,04257b3f,Skipping metrics logger initialization due to invalid period,[],3aa53a92_1
3,[INFO],Initialized async metrics logger with period 60 seconds,caee6ff4,Initialized async metrics logger with period <*> seconds,['60'],3aa53a92_1
4,[INFO],Created ScheduledThreadPoolExecutor with core pool size 1,ef800a86,Created ScheduledThreadPoolExecutor with core pool size <*>,['1'],3aa53a92_1
5,[INFO],Set execute existing delayed tasks after shutdown policy to true,eae4edfa,Set execute existing delayed tasks after shutdown policy to true,[],3aa53a92_1
6,[INFO],Scheduled metrics logger task with initial delay 60 seconds and period 60 seconds,b9dfc420,Scheduled metrics logger task with initial delay <*> seconds and period <*> seconds,"['60', '60']",3aa53a92_1
1,[DEBUG],Add replication task from source /user/data to target /backup/data for EC block 1024,58aca4cd,Add replication task from source <*> to target <*> for EC block <*>,"['/user/data', '/backup/data', '1024']",c88b235c_1
1,[INFO],Recovering lease for file /user/data on namenode01,fd8e54c1,Recovering lease for file <*> on namenode<*>,"['/user/data', '01']",4ac096b8_1
2,[INFO],Lease recovery completed successfully for file /user/data,638fbe2a,Lease recovery completed successfully for file <*>,['/user/data'],4ac096b8_1
1,[DEBUG],Generating new data encryption key because current key is null.,de8fa5eb,Generating new data encryption key because current key is null.,[],275564ac_1
1,[INFO],File /user/data is closed,71507467,File <*> is closed,['/user/data'],05faa77f_1
2,[INFO],File /user/data is closed,71507467,File <*> is closed,['/user/data'],05faa77f_1
1,[DEBUG],"DataTransferProtocol not using SaslPropertiesResolver, no QOP found in configuration for DFS_DATA_TRANSFER_PROTECTION_KEY",4c305d87,"DataTransferProtocol not using SaslPropertiesResolver, no QOP found in configuration for DFS_DATA_TRANSFER_PROTECTION_KEY",[],e016af4b_1
2,[DEBUG],"DataTransferProtocol using SaslPropertiesResolver, configured QOP DFS_DATA_TRANSFER_PROTECTION_KEY = auth-conf, configured class DFS_DATA_TRANSFER_SASL_PROPS_RESOLVER_CLASS_KEY = org.apache.hadoop.security.SaslPropertiesResolver",8a2e9297,"DataTransferProtocol using SaslPropertiesResolver, configured QOP DFS_DATA_TRANSFER_PROTECTION_KEY = auth-conf, configured class DFS_DATA_TRANSFER_SASL_PROPS_RESOLVER_CLASS_KEY = org.apache.hadoop.security.SaslPropertiesResolver",[],e016af4b_1
3,[DEBUG],"DataTransferProtocol not using SaslPropertiesResolver, no QOP found in configuration",9bede39d,"DataTransferProtocol not using SaslPropertiesResolver, no QOP found in configuration",[],e016af4b_1
1,[DEBUG],Logging RPC IDs,edb11399,Logging RPC IDs,[],148d61b5_1
2,[INFO],Edit logged,d72c426a,Edit logged,[],148d61b5_1
1,[INFO],Operation check succeeded for path /user/data,cd02838e,Operation check succeeded for path <*>,['/user/data'],13fce6f9_1
2,[INFO],Retrieved block locations for path /user/data from namenode01,f852eb06,Retrieved block locations for path <*> from namenode<*>,"['/user/data', '01']",13fce6f9_1
3,[INFO],Successfully invoked sequential RPC call to datanode02,6dd07151,Successfully invoked sequential RPC call to datanode<*>,['02'],13fce6f9_1
1,[INFO],Quota verified for block /user/data/block_01,e39ca8de,Quota verified for block <*><*>,['/user/data/block_01'],0fe6c142_1
2,[INFO],Modification recorded for block /user/data/block_01,bf846b99,Modification recorded for block <*><*>,['/user/data/block_01'],0fe6c142_1
3,[INFO],Block /user/data/block_01 marked as under construction,02dec0a3,Block <*><*> marked as under construction,['/user/data/block_01'],0fe6c142_1
4,[INFO],Lease added for block /user/data/block_01,4a62a800,Lease added for block <*><*>,['/user/data/block_01'],0fe6c142_1
5,[INFO],Last block converted to under construction,725401cb,Last block converted to under construction,[],0fe6c142_1
6,[INFO],Block manager retrieved for block /user/data/block_01,3d7854b8,Block manager retrieved for block <*><*>,['/user/data/block_01'],0fe6c142_1
7,[INFO],Count updated without quota check for block /user/data/block_01,6c118d84,Count updated without quota check for block <*><*>,['/user/data/block_01'],0fe6c142_1
8,[INFO],Edit log updated for block /user/data/block_01,0637dd30,Edit log updated for block <*><*>,['/user/data/block_01'],0fe6c142_1
9,[INFO],File appended to edit log for block /user/data/block_01,91897662,File <*> <*> edit log for block <*><*>,"['appended to', '/user/data/block_01']",0fe6c142_1
10,[INFO],File opened in edit log for block /user/data/block_01,91897662,File <*> <*> edit log for block <*><*>,"['opened in', '/user/data/block_01']",0fe6c142_1
1,[WARN],"Unable to rename checkpoint in /user/data/image_01, IOException: Disk full",035bf5f3,"Unable to rename checkpoint in <*><*>, IOException: Disk full",['/user/data/image_01'],6ad5b358_1
1,[INFO],Downloading missing Edit Log from https://namenode:8020 to /journalnode/storage,4d2409c0,Downloading missing Edit Log from https:<*>:<*> to <*>,"['//namenode:8020', '/journalnode/storage']",6f8041f8_1
2,[INFO],Skipping download of remote edit log editlog_12345 since it's already stored locally at /journalnode/storage/editlog_12345,1cbe2400,Skipping download of remote edit log editlog_<*> since it's already stored locally at <*><*>,"['12345', '/journalnode/storage/editlog_12345']",6f8041f8_1
3,[ERROR],Download of Edit Log file for Syncing failed. Deleting temp file: /tmp/editlog_temp_12345,9e3fc627,Download of Edit Log file for Syncing failed. Deleting temp file: <*><*>,['/tmp/editlog_temp_12345'],6f8041f8_1
4,[WARN],Deleting /tmp/editlog_temp_12345 has failed,3944a8a8,Deleting <*><*> has failed,['/tmp/editlog_temp_12345'],6f8041f8_1
5,[INFO],Downloaded file editlog_temp_12345 of size 1048576 bytes.,40b5df29,Downloaded file editlog_temp_<*> of size <*> bytes.,"['12345', '1048576']",6f8041f8_1
6,[WARN],Deleting /tmp/editlog_temp_12345 has failed,3944a8a8,Deleting <*><*> has failed,['/tmp/editlog_temp_12345'],6f8041f8_1
7,[ERROR],Parent directory of final file doesn't exist. Aborting tmp segment move to current directory; journal id: 16384,0a3a7bae,Parent directory of final file doesn't exist. Aborting tmp segment move to current directory; journal id: <*>,['16384'],6f8041f8_1
1,[INFO],Acquired read lock for user hadoop_user,84cb4a53,Acquired read lock for user hadoop_user,[],cd5eea68_1
2,[INFO],Checking permissions for path /user/data,5ce7086e,Checking permissions for path <*>,['/user/data'],cd5eea68_1
3,[INFO],Permission check completed for user hadoop_user,e6f68a46,Permission check completed for user hadoop_user,[],cd5eea68_1
4,[INFO],Released read lock for user hadoop_user,456dbce6,Released read lock for user hadoop_user,[],cd5eea68_1
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",c7ae9d25_1
2,[INFO],Updated datanode map with 3 entries,f30450e4,Updated datanode map with <*> entries,['3'],c7ae9d25_1
3,[INFO],Converted data to array successfully,b625b8e8,Converted data to array successfully,[],c7ae9d25_1
4,[INFO],Retrieved slow datanode report for pool-01,188fdd63,Retrieved slow datanode report for pool-<*>,['01'],c7ae9d25_1
1,[INFO],Set local name for child in root directory,3ba416ab,Set local name for child in <*> directory,['root'],cf647599_1
2,[ERROR],Failed to add child to parent directory,1d79f190,Failed to add child to parent directory,[],cf647599_1
3,[INFO],Cached name for child in directory,1d4137b8,Cached name for child in directory,[],cf647599_1
4,[INFO],Updated blocks map for file /user/data/file01,3a452c11,Updated blocks map for file <*><*>,['/user/data/file01'],cf647599_1
5,[INFO],Cached name for child in directory,1d4137b8,Cached name for child in directory,[],cf647599_1
6,[INFO],Set local name for child in non-root directory,3ba416ab,Set local name for child in <*> directory,['non-root'],cf647599_1
7,[ERROR],Failed to add child to parent directory,1d79f190,Failed to add child to parent directory,[],cf647599_1
8,[INFO],Cached name for child in directory,1d4137b8,Cached name for child in directory,[],cf647599_1
9,[INFO],Updated blocks map for file /user/data/file02,3a452c11,Updated blocks map for file <*><*>,['/user/data/file02'],cf647599_1
10,[INFO],Cached name for child in directory,1d4137b8,Cached name for child in directory,[],cf647599_1
1,[INFO],Allocated new block with ID blk_1234567890,e171cbd1,Allocated new block with ID blk_<*>,['1234567890'],3384c356_1
2,[INFO],Set block group size to 128MB,01eb2360,Set block group size to <*>MB,['128'],3384c356_1
3,[INFO],Current streamer is healthy,ff4975de,Current streamer is healthy,[],3384c356_1
4,[INFO],Writing chunk to block blk_1234567890,e452a23e,Writing chunk to block blk_<*>,['1234567890'],3384c356_1
5,[ERROR],Failed to write chunk to block blk_1234567890,7dfb149f,Failed to write chunk to block blk_<*>,['1234567890'],3384c356_1
6,[INFO],Handling streamer failure for block blk_1234567890,3e66b211,Handling streamer failure for block blk_<*>,['1234567890'],3384c356_1
7,[INFO],Cell buffer is full,f8463579,Cell buffer is full,[],3384c356_1
8,[INFO],Next block index equals number of data blocks,ba482dc2,Next block index equals number of data blocks,[],3384c356_1
9,[INFO],Flipping data buffers for parity calculation,92b37731,Flipping data buffers for parity calculation,[],3384c356_1
10,[INFO],Writing parity cells for block blk_1234567890,43dc3f0a,Writing parity cells for block blk_<*>,['1234567890'],3384c356_1
11,[INFO],Set current streamer to new instance,5d745402,Set current streamer to new instance,[],3384c356_1
12,[INFO],Cell buffer is not full,fd13aba9,Cell buffer is not full,[],3384c356_1
13,[INFO],Current streamer is not healthy,ac9cf899,Current streamer is not healthy,[],3384c356_1
14,[INFO],Next block index does not equal number of data blocks,70d470a7,Next block index does not equal number of data blocks,[],3384c356_1
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",b89820a3_1
2,[ERROR],Access denied to path /user/test,658cc3ae,Access denied to path <*>,['/user/test'],b89820a3_1
3,[INFO],detachFile failed to delete temporary file /user/data/tmpFile1,aaccea17,detachFile failed to delete temporary file <*><*>,['/user/data/tmpFile1'],b89820a3_1
1,[INFO],Created new byte array of size 1024,52568278,Created new byte array of size <*>,['1024'],2492a79e_1
2,[INFO],Initialized DFSPacket with checksum size 512,3acdaa7d,Initialized DFSPacket with checksum size <*>,['512'],2492a79e_1
3,[INFO],Successfully retrieved checksum size 512,d52e627b,Successfully retrieved checksum size <*>,['512'],2492a79e_1
1,[DEBUG],BlockTokenIdentifier id: 12345,4f47936c,BlockTokenIdentifier id: <*>,['12345'],2685a195_1
1,[INFO],Found corruption while reading /user/data/file01. Error repairing corrupt blocks. Bad blocks remain.,1f09e3fb,Found corruption while reading <*><*>. Error repairing corrupt blocks. Bad blocks remain.,['/user/data/file01'],29650f71_1
1,[INFO],No opened stream for fileId:file123 commitOffset=1024. Return success in this case.,351b9aae,No opened stream for fileId:file<*> commitOffset=<*>. Return success in this case.,"['123', '1024']",fcb1aaaf_1
2,[INFO],Success,505a83f2,Success,[],fcb1aaaf_1
3,[ERROR],Should not get commit return code:COMMIT_ERROR,80673d02,Should not get commit return code:COMMIT_ERROR,[],fcb1aaaf_1
4,[INFO],Inactive with pending write,9d40e14b,Inactive with pending write,[],fcb1aaaf_1
5,[INFO],Special commit success,b71da993,Special commit success,[],fcb1aaaf_1
1,[WARN],Block group 5 failed to write 3 blocks. It's at high risk of losing data.,7746fe41,Block group <*> failed to write <*> blocks. It's at high risk of losing data.,"['5', '3']",68f47234_1
2,[WARN],Block group 7 failed to write 2 blocks.,4415c91e,Block group <*> failed to write <*> blocks.,"['7', '2']",68f47234_1
1,[WARN],Exception while getting number of live datanodes.,74fde22c,Exception while getting number of live datanodes.,[],9a24a53f_1
1,[INFO],Flush operation succeeded,6ac4e1a1,Flush operation succeeded,[],ef78067f_1
2,[INFO],Force operation succeeded,0bc0db5a,Force operation succeeded,[],ef78067f_1
3,[INFO],Close operation succeeded,ae43fa8d,Close operation succeeded,[],ef78067f_1
4,[ERROR],Could not delete original file /user/data/file.txt,addeca65,Could not delete original file <*>,['/user/data/file.txt'],ef78067f_1
5,[ERROR],Could not rename temporary file /user/data/tmp.txt to /user/data/file.txt due to failure in native rename. NativeIOException: Permission denied,cf8ea5a6,Could not rename temporary file <*> to <*> due to failure in native rename. NativeIOException: Permission denied,"['/user/data/tmp.txt', '/user/data/file.txt']",ef78067f_1
6,[WARN],Unable to delete tmp file /user/data/tmp.txt,1295e0f7,Unable to delete tmp file <*>,['/user/data/tmp.txt'],ef78067f_1
1,[ERROR],Node Resolution failed. Please make sure that rack awareness scripts are functional.,e3736ddc,Node Resolution failed. Please make sure that rack awareness scripts are functional.,[],2eecf43d_1
1,[TRACE],FileReader: created mmap of size 1048576,bcad8aa4,FileReader: created mmap of size <*>,['1048576'],fc0a508f_1
2,[WARN],"FileReader: mmap error, IOException: File not found",161e59b8,"FileReader: mmap error, IOException: File not found",[],fc0a508f_1
3,[WARN],"FileReader: mmap error, RuntimeException: Invalid argument",fdc886a3,"FileReader: mmap error, RuntimeException: Invalid argument",[],fc0a508f_1
1,[INFO],Updated replica under recovery for block 1024 on datanode01,6a4ec028,Updated replica under recovery for block <*> on datanode<*>,"['1024', '01']",0d5b3222_1
1,[TRACE],"getBlocks(datanode01, 128MB) returns 5 blocks.",18f20337,"getBlocks(datanode<*>, <*>MB) returns <*> blocks.","['01', '128', '5']",f3bac353_1
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",f9fcf1fb_1
2,[ERROR],Cannot open read stream for /user/data,9ac42da5,Cannot open read stream for <*>,['/user/data'],f9fcf1fb_1
1,[TRACE], the DfsClientShmManager has been closed.,d314df4a,the DfsClientShmManager has been closed.,[],32f63f3f_1
2,[TRACE], shared memory segment access is disabled.,29ac3074,shared memory segment access is disabled.,[],32f63f3f_1
3,[TRACE], waiting for loading to finish...,5332898f,waiting for loading to finish...,[],32f63f3f_1
4,[DEBUG], the UNIX domain socket associated with this short-circuit memory closed before we could make use of the shm.,bf63de8c,the UNIX domain socket associated with this short-circuit memory closed before we could make use of the shm.,[],32f63f3f_1
1,[ERROR],Exception thrown while running DiskBalancerCLI,6fc084a6,Exception thrown while running DiskBalancerCLI,[],12c2c58c_1
1,[WARN],"Unable to stop HTTP server for JournalNode, java.io.IOException: Connection refused",214a2f3e,"Unable to stop HTTP server for JournalNode, java.io.IOException: Connection refused",[],97f8c761_1
2,[WARN],null file argument.,c7066c5f,null file argument.,[],97f8c761_1
3,[WARN],Unable to stop HTTP server for journalnode.,25200200,Unable to stop HTTP server for journalnode.,[],97f8c761_1
4,[ERROR],Error while stopping web app context for webapp.,0eeafc29,Error while stopping web app context for webapp.,[],97f8c761_1
1,[INFO],Recovered lease lease_123 for file /user/data from client client_01,67449890,Recovered lease lease_<*> for file <*> from client client_<*>,"['123', '/user/data', '01']",0c223670_1
2,[INFO],Started recovery for lease lease_123 on file /user/data from client client_01,4b8f9600,Started recovery for lease lease_<*> on file <*> from client client_<*>,"['123', '/user/data', '01']",0c223670_1
3,[ERROR],File /user/data is already being created by hadoop_user on namenode01.,ac8d7437,File <*> is already being created by hadoop_user on namenode<*>.,"['/user/data', '01']",0c223670_1
