LineId,Level,Content,EventId,EventTemplate,ParameterList
1147,[ERROR],"<*> is set to an invalid value, it must be greater than zero. Defaulting to <*>",588a2755,"<*> is set to an invalid value, it must be greater than zero. Defaulting to <*>","['<*>', '<*>']"
1148,[DEBUG],Dumper woke up,1201c293,Dumper woke up,[]
1149,[ERROR],"Cannot initialize the ZK connection, e",5561f9dc,"Cannot initialize the ZK connection, e",[]
1150,[DEBUG],get commit while still writing to the requested offset,54711c38,get commit while still writing to the requested offset,[]
1151,[ERROR],Cannot get Namenodes from the State Store.,f4536bf2,Cannot get Namenodes from the State <*>,['Store.']
1152,[WARN],"Got overwrite with appended data [<*>-<*>), current offset <*>, drop the overlapped section [<*>-<*>) and append new data [<*>-<*>)",e9a69d79,"Got overwrite with appended data [<*>-<*>), current offset <*>, drop the overlapped section [<*>-<*>) and append new data [<*>-<*>)","['<*>-<*>', '<*>', '<*>-<*>', '<*>-<*>']"
1153,[TRACE],"getSubdirEntries(<*>, <*>): purging entries cache for <*> + after <*> ms.",b537e6b5,"getSubdirEntries(<*>, <*>): purging entries cache for <*> + after <*> ms.","['<*>', '<*>', '<*>', '<*>']"
1154,[INFO],"Re-encryption completed on zone <*>. Re-encrypted <*> files, failures encountered: <*>.",3d9a24ea,"Re-encryption completed on zone <*>. Re-encrypted <*> files, failures encountered: <*>.","['<*>', '<*>', '<*>']"
1155,[DEBUG],BlockTokenIdentifier id: <*>,4f47936c,BlockTokenIdentifier id: <*>,['<*>']
1156,[INFO],"Using <*> threads to upgrade data directories (<*>=<*>, dataDirs=<*>)",fe5771ad,"Using <*> threads to upgrade data directories (<*>=<*>, dataDirs=<*>)","['<*>', '<*>=<*>', '<*>']"
1157,[INFO],*DIR* reportBadBlocks for block: <*> on datanode: <*>,bc93df3f,*DIR* reportBadBlocks for block: <*> on datanode: <*>,"['<*>', '<*>']"
1158,[INFO],Re-encryption zone marked as completed,6849f882,Re-encryption zone marked as completed,[]
1159,[WARN],Failed to upgrade storage directory <*>,fa81b782,Failed to <*> storage <*> <*>,"['upgrade', 'directory <*>']"
1160,[INFO],nodes are empty for write pipeline of + block,cc19f957,nodes are empty for write pipeline of + block,[]
1161,[WARN],DIR* FSDirectory.unprotectedRenameTo: rename destination directory is not empty: <*>,3f3311b2,DIR* FSDirectory.unprotectedRenameTo: rename destination directory is not empty: <*>,['<*>']
1162,[INFO],Client trace information logged,59a454b4,Client trace information logged,[]
1163,[DEBUG],Sorting inodes,7f6118e8,Sorting inodes,[]
1164,[DEBUG],"Recalculated checksum for the block index:<*>, checksum=<*>",18e17e46,"Recalculated checksum for the block index:<*>, checksum=<*>","['<*>', '<*>']"
1165,[INFO],Failed to connect to <*>: <*>,2c744f66,Failed to <*> to <*> <*>,"['connect', '<*>: <*>']"
1166,[WARN],Failed to fetch TopUser metrics,264394cc,Failed to fetch TopUser metrics,[]
1167,[DEBUG],Reading input file,4e3e16cd,Reading input file,[]
1168,[DEBUG],Sending heartbeat with <*> storage reports from service actor: <*>,33cb4013,Sending heartbeat with <*> storage reports from service actor: <*>,"['<*>', '<*>']"
1169,[DEBUG],Block deletion is delayed during NameNode startup. The deletion will start after <*> ms.,9cc23d38,Block deletion is delayed during NameNode startup. The deletion will start after <*> ms.,['<*>']
1170,[DEBUG],Setting erasure coding policy,b0f253ce,Setting erasure coding policy,[]
1171,[INFO],Stream closed,79cf2ed2,Stream closed,[]
1172,[INFO],Rolled edit log using RouterRpcServer,5f4af1cd,Rolled edit log using <*>,['RouterRpcServer']
1173,[DEBUG],Log audit event: failed operation addCachePool,db313e1c,Log audit event: <*> operation addCachePool,['failed']
1174,[DEBUG],Response temporary redirect configured,94e2b2d2,Response <*> <*> configured,['temporary redirect']
1175,[INFO],HTTP server started on address,89b46cd0,HTTP server started on address,[]
1176,[ERROR],Unsupported protocol for connection to NameNode: ...,89533fc6,Unsupported protocol for connection to NameNode: <*>,['...']
1177,[ERROR],"Cannot remove ""<*>""",406495c0,Cannot remove <*>,"['""<*>""']"
1178,[DEBUG],"<*> Skipping disk from computation. Maximum data size achieved., lowVolume.getPath()",5f475d85,"<*> Skipping disk from computation. <*> data size achieved., <*>","['<*>', 'Maximum', 'lowVolume.getPath()']"
1179,[WARN],"The block pool <*> is still running, cannot be deleted.",967812e4,"The block pool <*> is still running, cannot be deleted.",['<*>']
1180,[TRACE],Receipt verification is not enabled on the DataNode. Not verifying slotId,18bc7f0c,Receipt verification is not enabled on the DataNode. Not verifying slotId,[]
1181,[DEBUG],Generating block token for +,bfebb237,Generating block token for +,[]
1182,[WARN],"Got an overlapping write <*>, nextOffset=<*>. Remove and trim it",e650f904,"Got an overlapping write <*>, nextOffset=<*>. Remove and trim it","['<*>', '<*>']"
1183,[INFO],close the slow stream,8625636b,close the slow stream,[]
1184,[ERROR],Unexpected safe mode action,7f4be6a8,<*> safe mode <*>,"['Unexpected', 'action']"
1185,[DEBUG],Creating encryption zone,233bca9b,Creating encryption zone,[]
1186,[DEBUG],Audit event logged,4887766a,Audit event <*>,['logged']
1187,[DEBUG],Mount tree initialization failed with the reason => <*>. Falling back to regular DFS initialization. Please re-initialize the fs after updating mount point.,974eb674,Mount tree initialization failed with the reason => <*>. Falling back to regular DFS initialization. Please re-initialize the fs after updating mount point.,['<*>']
1188,[DEBUG],count=count,e489f125,count=count,[]
1189,[DEBUG],Proxying operation: <*>,ec29bb7a,Proxying operation: <*>,['<*>']
1190,[INFO],Stopped plug-in <*>,fe65a9c2,Stopped plug-in <*>,['<*>']
1191,[INFO],Layout version rolled back to DATANODE_LAYOUT_VERSION for storage sd.getRoot(),26f87b97,Layout version rolled back to DATANODE_LAYOUT_VERSION for storage sd.getRoot(),[]
1192,[INFO],Restoring <*> to <*>,a2eb2b6a,Restoring <*> to <*>,"['<*>', '<*>']"
1193,[DEBUG],Invocation successful on <*>,066ce11c,Invocation successful on <*>,['<*>']
1194,[INFO],"getRole() + "" service RPC up at: "" + rpcServer.getServiceRpcAddress()",97497831,"getRole() + "" service RPC up at: "" + rpcServer.getServiceRpcAddress()",[]
1195,[ERROR],Invalid FSINFO request,923caa85,Invalid <*> request,['FSINFO']
1196,[INFO],Retrieved locations for path,64ed95bc,<*> <*> for path,['Retrieved locations']
1197,[INFO],EDEKCacheLoader interrupted before warming up.,d8a8622b,EDEKCacheLoader interrupted before warming up.,[]
1198,[ERROR],Got null reader from BlockAliasMap,6aea7ae1,Got null reader from BlockAliasMap,[]
1199,[TRACE],"<*>: created mmap of size <*>, this, channel.size()",940dc985,"<*>: created mmap of size <*>, this, channel.size()","['<*>', '<*>']"
1200,[ERROR],"<*> is set to an invalid value, it must be zero or greater. Defaulting to <*>, DFSConfigKeys.DFS_NAMENODE_DECOMMISSION_MAX_CONCURRENT_TRACKED_NODES, DFSConfigKeys.DFS_NAMENODE_DECOMMISSION_MAX_CONCURRENT_TRACKED_NODES_DEFAULT",5f5dd98b,"<*> is set to an invalid value, it must be zero or greater. Defaulting to <*>, DFSConfigKeys.DFS_NAMENODE_DECOMMISSION_MAX_CONCURRENT_TRACKED_NODES, DFSConfigKeys.DFS_NAMENODE_DECOMMISSION_MAX_CONCURRENT_TRACKED_NODES_DEFAULT","['<*>', '<*>']"
1201,[DEBUG],The write back thread is working.,b1af7c6c,The write back thread is working.,[]
1202,[ERROR],Unresolved topology mapping. Using + NetworkTopology.DEFAULT_RACK + for host + node.getHostName(),d31ef2f9,Unresolved topology mapping. Using + NetworkTopology.DEFAULT_RACK + for host + node.getHostName(),[]
1203,[WARN],About to remove corresponding storage: <*>,d2fc984b,About to remove corresponding storage: <*>,['<*>']
1204,[WARN],Excluding datanode: + badNode,4582698a,Excluding datanode: + badNode,[]
1205,[DEBUG],"Not scanning suspicious block <*> on <*>, because the block scanner is disabled.",756314a2,"Not scanning suspicious block <*> on <*>, because the block scanner is disabled.","['<*>', '<*>']"
1206,[ERROR],"Cannot get active NN for <*>, State Store unavailable",ded7bbdd,"Cannot get active NN for <*>, State Store unavailable",['<*>']
1207,[ERROR],Failed to abort file: ... with inode: ...,f73e6c51,Failed to abort file: ... with inode: ...,[]
1208,[DEBUG],healthy streamer count= ...,822bb330,healthy streamer count= ...,[]
1209,[INFO],Sleeping in the re-encryption updater for unit test.,31bc30bf,Sleeping in the <*> <*> for unit test.,['re-encryption updater']
1210,[ERROR],Unable to save new edits <*> due to exception when updating to new layout version %d,13bc5bec,Unable to save new edits <*> due to exception when updating to new layout version %d,['<*>']
1211,[ERROR],Cannot remove record <*>,aa8b2c5e,Cannot remove <*> <*>,['record <*>']
1212,[DEBUG],NFS RENAME from: <*>/<*> to: <*>/<*> client: <*>,bf0082a5,NFS RENAME from: <*>/<*> to: <*>/<*> client: <*>,"['<*>/<*>', '<*>/<*>', '<*>']"
1213,[ERROR],Cannot generate JSON of mount table from store: <*>,1665e615,Cannot generate JSON of mount table from store: <*>,['<*>']
1214,[INFO],block is already in the recovery queue,62a03955,block is already in the recovery queue,[]
1215,[DEBUG],<*>: no parent default ACL to inherit,1da3cd6a,<*>: no parent default ACL to inherit,['<*>']
1216,[TRACE],GOT EXCEPITION,75479c16,GOT <*>,['EXCEPITION']
1217,[INFO],modifyCachePool of <*> successful; set owner to <*>,0a6fc321,modifyCachePool of <*> successful; set <*> to <*>,"['<*>', 'owner', '<*>']"
1218,[ERROR],Exception while edit logging: <*>,f46b8d4d,Exception while edit logging: <*>,['<*>']
1219,[ERROR],Cannot remove <*>: <*>,aa8b2c5e,Cannot remove <*> <*>,['<*>: <*>']
1220,[DEBUG],checkStreamers: ...,45e7c546,checkStreamers: ...,[]
1221,[ERROR],Cannot heartbeat router <*>,9fe42a56,Cannot heartbeat router <*>,['<*>']
1222,[WARN],"<*> limit has been reached, re-queueing <*> nodes which are dead while in Decommission In Progress., DFSConfigKeys.DFS_NAMENODE_DECOMMISSION_MAX_CONCURRENT_TRACKED_NODES, numUnhealthyNodesToRequeue",7a1b087e,"<*> limit has been reached, re-queueing <*> nodes which are dead while in Decommission In Progress., DFSConfigKeys.DFS_NAMENODE_DECOMMISSION_MAX_CONCURRENT_TRACKED_NODES, numUnhealthyNodesToRequeue","['<*>', '<*>']"
1223,[INFO],Preconditions check for interval,18f171e3,Preconditions check for <*>,['interval']
1224,[INFO],Returning authentication parameters,5862a9c3,Returning authentication parameters,[]
1225,[INFO],op=GETCONTENTSUMMARY target=path,be391772,op=GETCONTENTSUMMARY target=path,[]
1226,[DEBUG],logEdit,a0afde6b,logEdit,[]
1227,[INFO],Loaded FSImage in <*> seconds.,bec78307,Loaded FSImage in <*> seconds.,['<*>']
1228,[INFO],Updated master key log,6f702bfa,Updated master key log,[]
1229,[WARN],Unable to finish rolling edits in %d ms,b6c7d1ec,Unable to finish rolling edits in %d ms,[]
1230,[DEBUG],Starting delete operation,a70e09c4,Starting delete operation,[]
1231,[DEBUG],Schedule probe datanode for probe type: <*>.,4a998491,Schedule probe datanode for probe type: <*>.,['<*>']
1232,[WARN],Not able to start,e4c1bda6,Not able to start,[]
1233,[INFO],Loading INode directory section.,88731223,Loading <*> directory <*>,"['INode', 'section.']"
1234,[ERROR],Unsupported protocol for connection to NameNode: null,89533fc6,Unsupported protocol for connection to NameNode: <*>,['null']
1235,[ERROR],"Cannot disable <*>, it does not exists, nsId",7bdb99ee,"Cannot disable <*>, it does not exists, nsId",['<*>']
1236,[ERROR],Trash dir for replica ...,ee3eb7ff,Trash dir for replica ...,[]
1237,[DEBUG],logEdit called,15917d9e,logEdit <*>,['called']
1238,[TRACE],Reading receipt verification byte for slotId,bf8afe24,Reading receipt verification byte for slotId,[]
1239,[INFO],Removing block pool + bpid,f09ad492,Removing block pool + bpid,[]
1240,[ERROR],"Probe failed, datanode: <*>, type: <*>., datanodeInfo, type, e",e1268140,"Probe failed, datanode: <*>, type: <*>., datanodeInfo, type, e","['<*>', '<*>']"
1241,[DEBUG],SecondaryNameNode principal could not be added,3d1c6ce4,SecondaryNameNode principal could not be added,[]
1242,[INFO],Upgrade process renamed reserved path + oldPath + to + path,cce23086,Upgrade process renamed reserved path + oldPath + to + path,[]
1243,[INFO],Audit Event: setReplication,c75ebbfd,Audit Event: setReplication,[]
1244,[INFO],Service address obtained,e5fda5ec,Service address obtained,[]
1245,[INFO],Allowed RPC access from <*> at <*>,12037188,Allowed RPC access from <*> at <*>,"['<*>', '<*>']"
1246,[INFO],Processing directory file,94443070,Processing directory file,[]
1247,[TRACE],Found no rules for user,620b4109,Found no rules for user,[]
1248,[INFO],<*> printed,1edb0702,<*> printed,['<*>']
1249,[INFO],Configuring job jar,e0cb7312,Configuring job jar,[]
1250,[DEBUG],"computePartialChunkCrc for block: sizePartialChunk=sizePartialChunk, block offset=blkoff, metafile offset=ckoff",b36a777f,"computePartialChunkCrc for block: sizePartialChunk=sizePartialChunk, block offset=blkoff, metafile offset=ckoff",[]
1251,[WARN],"Exception, e",74b38843,"Exception, e",[]
1252,[ERROR],Cannot get method <*> with types <*> from <*>,ebc7c356,Cannot <*> method <*> with types <*> from <*>,"['get', '<*>', '<*>', '<*>']"
1253,[INFO],Number of blocks under construction: <*>,fb087121,Number of blocks under construction: <*>,['<*>']
1254,[INFO],"startFile: recover + lease + , src= + src + client + clientName",23e3461b,"startFile: recover + lease + , src= + src + client + clientName",[]
1255,[DEBUG],"<*>:<*>, this, msg",0c9623b1,"<*>:<*>, this, msg",['<*>:<*>']
1256,[WARN],"Got a repeated request, same range, with xid: <*> nextOffset <*> req offset=<*>",95e7a81a,"Got a repeated request, same range, with xid: <*> nextOffset <*> req offset=<*>","['<*>', '<*>', '<*>']"
1257,[INFO],Erasure coding policy unset successfully,38006553,Erasure coding policy unset successfully,[]
1258,[ERROR],IOException occurred in close,6cf3b5f5,IOException occurred in close,[]
1259,[DEBUG],Response JSON location configured,94e2b2d2,Response <*> <*> configured,['JSON location']
1260,[WARN],"Failed to recover block (block=<*>, datanode=<*>)",3d0bde1a,"Failed to recover block (block=<*>, datanode=<*>)","['<*>', '<*>']"
1261,[INFO],Removed BPOfferService,495b9d30,Removed BPOfferService,[]
1262,[WARN],"Cannot register namenode, router ID is not known <*>",6cb5fab0,"Cannot register namenode, router ID is not known <*>",['<*>']
1263,[INFO],DFSConfigKeys.DFS_DATANODE_FILEIO_PROFILING_SAMPLING_PERCENTAGE_KEY set to $<*>. Disabling file IO profiling,c13daea8,DFSConfigKeys.DFS_DATANODE_FILEIO_PROFILING_SAMPLING_PERCENTAGE_KEY set to $<*>. <*> file IO profiling,"['<*>', 'Disabling']"
1264,[DEBUG],"do write, fileHandle <*> offset: <*> length: <*> stableHow: <*>, handle.dumpFileHandle(), offset, count, stableHow.name()",2979e678,"do write, fileHandle <*> offset: <*> length: <*> stableHow: <*>, handle.dumpFileHandle(), offset, count, stableHow.name()","['<*>', '<*>', '<*>', '<*>']"
1265,[TRACE],<*>: loading <*>,549213cc,<*>: loading <*>,"['<*>', '<*>']"
1266,[TRACE],"Failed to place enough replicas, still in need of ...",a4321d9a,"Failed to place enough replicas, still in need of ...",[]
1267,[DEBUG],"Datanode information accessed, block locations retrieved",64a538dc,"Datanode information accessed, block locations retrieved",[]
1268,[INFO],Interrupted while waiting in SPSPathIdProcessor,988a1396,Interrupted while waiting in SPSPathIdProcessor,[]
1269,[DEBUG],DFSInputStream has been closed already,dc4d135f,DFSInputStream has been closed already,[]
1270,[DEBUG],LeaseManager is interrupted,271e926a,LeaseManager is interrupted,[]
1271,[DEBUG],BLOCK* rescanPostponedMisreplicatedBlocks: Postponed mis-replicated block <*> no longer found in block map.,839e8337,BLOCK* rescanPostponedMisreplicatedBlocks: Postponed mis-replicated block <*> no longer found in block map.,['<*>']
1272,[INFO],fsync called in RouterClientProtocol,e84a735b,fsync called in <*>,['RouterClientProtocol']
1273,[WARN],Fail to save the lease for inode id + id + as the file is not under construction,89d18db1,Fail to save the lease for inode id + id + as the file is not under construction,[]
